speech_id,lang_rank,zero_shot,relative_speaker_position,bertscore,translated
CRE-20060215-ITEM-003_3-057,medium,True,0.868421052631579,0.7063967417815395,False
CRE-20060215-ITEM-003_3-058,high,True,0.8947368421052632,0.5617815978675824,False
CRE-20060215-ITEM-003_3-060,medium,True,0.9473684210526315,0.047591202637215974,False
CRE-20060215-ITEM-003_3-061,high,True,0.9736842105263158,0.5734934487051887,False
CRE-20060323-ITEM-004_4-009,medium,False,0.045454545454545456,0.6080235061650544,False
CRE-20060323-ITEM-004_4-010,low,False,0.09090909090909091,0.5890026583167319,False
CRE-20060323-ITEM-004_4-012,high,False,0.18181818181818182,0.5497973231137602,False
CRE-20060323-ITEM-004_4-013,medium,False,0.22727272727272727,0.49931925580078085,False
CRE-20060323-ITEM-004_4-014,medium,False,0.2727272727272727,0.23645006457158,False
CRE-20060323-ITEM-004_4-015,medium,False,0.3181818181818182,0.28875097261150057,False
CRE-20060323-ITEM-004_4-016,medium,False,0.36363636363636365,0.5753588504453542,False
CRE-20060323-ITEM-004_4-017,medium,False,0.4090909090909091,0.43653719296416493,False
CRE-20060323-ITEM-004_4-018,high,False,0.45454545454545453,0.22101663673123517,False
CRE-20060323-ITEM-004_4-019,low,False,0.5,0.4279376891905896,False
CRE-20060323-ITEM-004_4-020,medium,False,0.5454545454545454,0.5264659268158021,False
CRE-20060323-ITEM-004_4-021,medium,False,0.5909090909090909,0.47782675630702076,False
CRE-20060323-ITEM-004_4-022,low,False,0.6363636363636364,0.2649051664540775,False
CRE-20060323-ITEM-004_4-023,low,False,0.6818181818181818,0.2634151624652447,False
CRE-20060323-ITEM-004_4-024,medium,False,0.7272727272727273,0.4846915648500325,False
CRE-20060323-ITEM-004_4-025,medium,False,0.7727272727272727,0.4646432050780191,False
CRE-20060323-ITEM-004_4-026,high,False,0.8181818181818182,0.5025359003650243,False
CRE-20060323-ITEM-004_4-028,medium,False,0.9090909090909091,0.219164961708456,False
CRE-20060323-ITEM-004_4-029,medium,False,0.9545454545454546,0.24896766151967187,False
CRE-20060323-ITEM-004_4-009,medium,True,0.045454545454545456,0.5911630225034681,False
CRE-20060323-ITEM-004_4-010,low,True,0.09090909090909091,0.7006583260771936,False
CRE-20060323-ITEM-004_4-012,high,True,0.18181818181818182,0.5768307132587289,False
CRE-20060323-ITEM-004_4-013,medium,True,0.22727272727272727,0.47828887605720055,False
CRE-20060323-ITEM-004_4-014,medium,True,0.2727272727272727,0.535247969240816,False
CRE-20060323-ITEM-004_4-015,medium,True,0.3181818181818182,0.1235480921711799,False
CRE-20060323-ITEM-004_4-016,medium,True,0.36363636363636365,0.5073991939365653,False
CRE-20060323-ITEM-004_4-017,medium,True,0.4090909090909091,0.5046004668387803,False
CRE-20060323-ITEM-004_4-018,high,True,0.45454545454545453,0.15753248315322124,False
CRE-20060323-ITEM-004_4-019,low,True,0.5,0.4807046018737262,False
CRE-20060323-ITEM-004_4-020,medium,True,0.5454545454545454,0.603945444737219,False
CRE-20060323-ITEM-004_4-021,medium,True,0.5909090909090909,0.5416179776921508,False
CRE-20060323-ITEM-004_4-022,low,True,0.6363636363636364,0.09381427536521417,False
CRE-20060323-ITEM-004_4-023,low,True,0.6818181818181818,0.13373929515117602,False
CRE-20060323-ITEM-004_4-024,medium,True,0.7272727272727273,0.22039986410974416,False
CRE-20060323-ITEM-004_4-025,medium,True,0.7727272727272727,0.46367063377517964,False
CRE-20060323-ITEM-004_4-026,high,True,0.8181818181818182,0.6280772076700358,False
CRE-20060323-ITEM-004_4-028,medium,True,0.9090909090909091,0.15545549565818123,False
CRE-20060323-ITEM-004_4-029,medium,True,0.9545454545454546,0.12524783117163568,False
CRE-20060213-ITEM-011_1-083,high,True,0.03333333333333333,0.4726055718157952,False
CRE-20060213-ITEM-011_1-084,high,True,0.06666666666666667,0.0,False
CRE-20060213-ITEM-011_1-085,medium,True,0.1,0.6446996904472356,False
CRE-20060213-ITEM-011_1-086,medium,True,0.13333333333333333,0.4772045459898318,False
CRE-20060213-ITEM-011_1-087,medium,True,0.16666666666666666,0.2138947305971454,False
CRE-20060213-ITEM-011_1-088,medium,True,0.2,0.5065997628300486,False
CRE-20060213-ITEM-011_1-089,medium,True,0.23333333333333334,0.5385399685189325,False
CRE-20060213-ITEM-011_1-090,medium,True,0.26666666666666666,0.20795612098473787,False
CRE-20060213-ITEM-011_1-091,medium,True,0.3,0.25711021088433966,False
CRE-20060213-ITEM-011_1-092,high,True,0.3333333333333333,0.5483258626039698,False
CRE-20060213-ITEM-011_1-093,high,True,0.36666666666666664,0.679909508232696,False
CRE-20060213-ITEM-011_1-094,medium,True,0.4,0.5413368192545562,False
CRE-20060213-ITEM-011_1-095,medium,True,0.43333333333333335,0.48100761331750047,False
CRE-20060213-ITEM-011_1-096,medium,True,0.4666666666666667,0.09433610136467767,False
CRE-20060213-ITEM-011_1-097,medium,True,0.5,0.6017995786050346,False
CRE-20060213-ITEM-011_1-098,medium,True,0.5333333333333333,0.10858628109315824,False
CRE-20060213-ITEM-011_1-099,low,True,0.5666666666666667,0.1420579066148595,False
CRE-20060213-ITEM-011_1-100,high,True,0.6,0.5796096411685017,False
CRE-20060213-ITEM-011_1-101,high,True,0.6333333333333333,0.0896031939251203,False
CRE-20060213-ITEM-011_1-102,high,True,0.6666666666666666,0.512514395469005,False
CRE-20060213-ITEM-011_1-103,high,True,0.7,0.1541250977482274,False
CRE-20060213-ITEM-011_1-104,low,True,0.7333333333333333,0.2083271200381758,False
CRE-20060213-ITEM-011_1-105,medium,True,0.7666666666666667,0.6294109216732587,False
CRE-20060213-ITEM-011_1-106,high,True,0.8,0.023791230669130102,False
CRE-20060213-ITEM-011_1-107,medium,True,0.8333333333333334,0.18473905469691804,False
CRE-20060213-ITEM-011_1-108,high,True,0.8666666666666667,0.6558153408339127,False
CRE-20060213-ITEM-011_1-110,high,True,0.9333333333333333,0.11582209497691076,False
CRE-20060213-ITEM-011_1-111,high,True,0.9666666666666667,0.44811411143391716,False
CRE-20060213-ITEM-011_1-083,high,False,0.03333333333333333,0.4582004416238237,False
CRE-20060213-ITEM-011_1-084,high,False,0.06666666666666667,0.280145290516742,False
CRE-20060213-ITEM-011_1-085,medium,False,0.1,0.4771243101899726,False
CRE-20060213-ITEM-011_1-086,medium,False,0.13333333333333333,0.48135398369974935,False
CRE-20060213-ITEM-011_1-087,medium,False,0.16666666666666666,0.2945246125401645,False
CRE-20060213-ITEM-011_1-088,medium,False,0.2,0.44138256936177817,False
CRE-20060213-ITEM-011_1-089,medium,False,0.23333333333333334,0.4334753377886812,False
CRE-20060213-ITEM-011_1-090,medium,False,0.26666666666666666,0.3264523602053174,False
CRE-20060213-ITEM-011_1-091,medium,False,0.3,0.34596860302556576,False
CRE-20060213-ITEM-011_1-092,high,False,0.3333333333333333,0.520323944532084,False
CRE-20060213-ITEM-011_1-093,high,False,0.36666666666666664,0.5663341016319132,False
CRE-20060213-ITEM-011_1-094,medium,False,0.4,0.2934280122482205,False
CRE-20060213-ITEM-011_1-095,medium,False,0.43333333333333335,0.5504145030143107,False
CRE-20060213-ITEM-011_1-096,medium,False,0.4666666666666667,0.32732649463416286,False
CRE-20060213-ITEM-011_1-097,medium,False,0.5,0.4735786717755387,False
CRE-20060213-ITEM-011_1-098,medium,False,0.5333333333333333,0.5976061163115671,False
CRE-20060213-ITEM-011_1-099,low,False,0.5666666666666667,0.5674545023670096,False
CRE-20060213-ITEM-011_1-100,high,False,0.6,0.2855883422206178,False
CRE-20060213-ITEM-011_1-101,high,False,0.6333333333333333,0.2514740963092152,False
CRE-20060213-ITEM-011_1-102,high,False,0.6666666666666666,0.4476986086117379,False
CRE-20060213-ITEM-011_1-103,high,False,0.7,0.22181414426385812,False
CRE-20060213-ITEM-011_1-104,low,False,0.7333333333333333,0.25110027631379966,False
CRE-20060213-ITEM-011_1-105,medium,False,0.7666666666666667,0.3408434113429936,False
CRE-20060213-ITEM-011_1-106,high,False,0.8,0.4606140708602262,False
CRE-20060213-ITEM-011_1-107,medium,False,0.8333333333333334,0.2862957165218977,False
CRE-20060213-ITEM-011_1-108,high,False,0.8666666666666667,0.5941893940686095,False
CRE-20060213-ITEM-011_1-110,high,False,0.9333333333333333,0.671461168591794,False
CRE-20060213-ITEM-011_1-111,high,False,0.9666666666666667,0.3664291486226751,False
CRE-20060213-ITEM-016_1-184,low,False,0.06666666666666667,0.5727812537277003,False
CRE-20060213-ITEM-016_1-185,low,False,0.13333333333333333,0.5201853894017067,False
CRE-20060213-ITEM-016_1-186,medium,False,0.2,0.5637562006042978,False
CRE-20060213-ITEM-016_1-187,high,False,0.26666666666666666,0.5625259188438237,False
CRE-20060213-ITEM-016_1-188,high,False,0.3333333333333333,0.5331970550605034,False
CRE-20060213-ITEM-016_1-189,medium,False,0.4,0.5473292096331348,False
CRE-20060213-ITEM-016_1-190,low,False,0.4666666666666667,0.5877726964343895,False
CRE-20060213-ITEM-016_1-191,medium,False,0.5333333333333333,0.6012881256585044,False
CRE-20060213-ITEM-016_1-192,medium,False,0.6,0.3212758333952067,False
CRE-20060213-ITEM-016_1-193,high,False,0.6666666666666666,0.5782296793552024,False
CRE-20060213-ITEM-016_1-194,medium,False,0.7333333333333333,0.6673754233977623,False
CRE-20060213-ITEM-016_1-195,high,False,0.8,0.5770948107102389,False
CRE-20060213-ITEM-016_1-196,high,False,0.8666666666666667,0.4683377247385671,False
CRE-20060213-ITEM-016_1-184,low,True,0.06666666666666667,0.6468537038437967,False
CRE-20060213-ITEM-016_1-185,low,True,0.13333333333333333,0.6024278545532981,False
CRE-20060213-ITEM-016_1-186,medium,True,0.2,0.6084980769344511,False
CRE-20060213-ITEM-016_1-187,high,True,0.26666666666666666,0.5608409028378243,False
CRE-20060213-ITEM-016_1-188,high,True,0.3333333333333333,0.6415120470858258,False
CRE-20060213-ITEM-016_1-189,medium,True,0.4,0.5828446751345084,False
CRE-20060213-ITEM-016_1-190,low,True,0.4666666666666667,0.4810820779245602,False
CRE-20060213-ITEM-016_1-191,medium,True,0.5333333333333333,0.6875827126689343,False
CRE-20060213-ITEM-016_1-192,medium,True,0.6,0.5238469017388248,False
CRE-20060213-ITEM-016_1-193,high,True,0.6666666666666666,0.49348919181987305,False
CRE-20060213-ITEM-016_1-194,medium,True,0.7333333333333333,0.20966584824922913,False
CRE-20060213-ITEM-016_1-195,high,True,0.8,0.6219125286916516,False
CRE-20060213-ITEM-016_1-196,high,True,0.8666666666666667,0.49679920342249595,False
CRE-20060403-ITEM-014_1-167,low,True,0.03333333333333333,0.4888293141987785,False
CRE-20060403-ITEM-014_1-168,high,True,0.06666666666666667,0.38262474300844257,False
CRE-20060403-ITEM-014_1-169,medium,True,0.1,0.07084566993903534,False
CRE-20060403-ITEM-014_1-170,low,True,0.13333333333333333,0.6172409180753127,False
CRE-20060403-ITEM-014_1-171,medium,True,0.16666666666666666,0.4736763155779869,False
CRE-20060403-ITEM-014_1-172,medium,True,0.2,0.22536584982525948,False
CRE-20060403-ITEM-014_1-173,medium,True,0.23333333333333334,0.41649964079132684,False
CRE-20060403-ITEM-014_1-174,high,True,0.26666666666666666,0.5701142408168017,False
CRE-20060403-ITEM-014_1-175,medium,True,0.3,0.6414916496477666,False
CRE-20060403-ITEM-014_1-176,medium,True,0.3333333333333333,0.14430338348107075,False
CRE-20060403-ITEM-014_1-177,medium,True,0.36666666666666664,0.18776049232219316,False
CRE-20060403-ITEM-014_1-178,high,True,0.4,0.7266650119779323,False
CRE-20060403-ITEM-014_1-179,high,True,0.43333333333333335,0.08050478726827846,False
CRE-20060403-ITEM-014_1-180,high,True,0.4666666666666667,0.4490613736638385,False
CRE-20060403-ITEM-014_1-181,medium,True,0.5,0.21273437109381602,False
CRE-20060403-ITEM-014_1-182,medium,True,0.5333333333333333,0.1789091158475101,False
CRE-20060403-ITEM-014_1-183,low,True,0.5666666666666667,0.12957913295193366,False
CRE-20060403-ITEM-014_1-184,medium,True,0.6,0.055842665526508614,False
CRE-20060403-ITEM-014_1-185,medium,True,0.6333333333333333,0.10092859655739397,False
CRE-20060403-ITEM-014_1-186,medium,True,0.6666666666666666,0.6464944931137686,False
CRE-20060403-ITEM-014_1-187,medium,True,0.7,0.11738021165892323,False
CRE-20060403-ITEM-014_1-188,medium,True,0.7333333333333333,0.6009405392138737,False
CRE-20060403-ITEM-014_1-189,medium,True,0.7666666666666667,0.1112205240008757,False
CRE-20060403-ITEM-014_1-190,medium,True,0.8,0.3967732162661668,False
CRE-20060403-ITEM-014_1-191,medium,True,0.8333333333333334,0.18495439740455916,False
CRE-20060403-ITEM-014_1-192,high,True,0.8666666666666667,0.5009203637781084,False
CRE-20060403-ITEM-014_1-193,high,True,0.9,0.10820847313598332,False
CRE-20060403-ITEM-014_1-194,high,True,0.9333333333333333,0.4599923623734515,False
CRE-20060403-ITEM-014_1-167,low,False,0.03333333333333333,0.45634425692378466,False
CRE-20060403-ITEM-014_1-168,high,False,0.06666666666666667,0.3397600833945045,False
CRE-20060403-ITEM-014_1-169,medium,False,0.1,0.3242391640991166,False
CRE-20060403-ITEM-014_1-170,low,False,0.13333333333333333,0.465860441815692,False
CRE-20060403-ITEM-014_1-171,medium,False,0.16666666666666666,0.5329724584135672,False
CRE-20060403-ITEM-014_1-172,medium,False,0.2,0.3107230719585999,False
CRE-20060403-ITEM-014_1-173,medium,False,0.23333333333333334,0.5375312931062123,False
CRE-20060403-ITEM-014_1-174,high,False,0.26666666666666666,0.504788920127583,False
CRE-20060403-ITEM-014_1-175,medium,False,0.3,0.6248749961307631,False
CRE-20060403-ITEM-014_1-176,medium,False,0.3333333333333333,0.3143207575147698,False
CRE-20060403-ITEM-014_1-177,medium,False,0.36666666666666664,0.30984137115079563,False
CRE-20060403-ITEM-014_1-178,high,False,0.4,0.21097479827370336,False
CRE-20060403-ITEM-014_1-179,high,False,0.43333333333333335,0.2110976947451984,False
CRE-20060403-ITEM-014_1-180,high,False,0.4666666666666667,0.41871075246647654,False
CRE-20060403-ITEM-014_1-181,medium,False,0.5,0.3223700140964656,False
CRE-20060403-ITEM-014_1-182,medium,False,0.5333333333333333,0.5335422899903866,False
CRE-20060403-ITEM-014_1-183,low,False,0.5666666666666667,0.6023258928498264,False
CRE-20060403-ITEM-014_1-184,medium,False,0.6,0.5849399914099552,False
CRE-20060403-ITEM-014_1-185,medium,False,0.6333333333333333,0.10398381187106424,False
CRE-20060403-ITEM-014_1-186,medium,False,0.6666666666666666,0.3086711636174169,False
CRE-20060403-ITEM-014_1-187,medium,False,0.7,0.3233273496474938,False
CRE-20060403-ITEM-014_1-188,medium,False,0.7333333333333333,0.5000859025084936,False
CRE-20060403-ITEM-014_1-189,medium,False,0.7666666666666667,0.3161107337182993,False
CRE-20060403-ITEM-014_1-190,medium,False,0.8,0.5405022850909139,False
CRE-20060403-ITEM-014_1-191,medium,False,0.8333333333333334,0.34320582213136347,False
CRE-20060403-ITEM-014_1-192,high,False,0.8666666666666667,0.399836956186088,False
CRE-20060403-ITEM-014_1-193,high,False,0.9,0.2692144736618112,False
CRE-20060403-ITEM-014_1-194,high,False,0.9333333333333333,0.3265167744534248,False
CRE-20060215-ITEM-002_3-009,medium,True,0.07142857142857142,0.578855334810508,False
CRE-20060215-ITEM-002_3-010,high,True,0.14285714285714285,0.6394217659552981,False
CRE-20060215-ITEM-002_3-011,medium,True,0.21428571428571427,0.6366281321510562,False
CRE-20060215-ITEM-002_3-012,low,True,0.2857142857142857,0.4208080808229464,False
CRE-20060215-ITEM-002_3-014,high,True,0.35714285714285715,0.6016313338661474,False
CRE-20060215-ITEM-002_3-016,medium,True,0.42857142857142855,0.584853549759159,False
CRE-20060215-ITEM-002_3-017,medium,True,0.5,0.5185825390748946,False
CRE-20060215-ITEM-002_3-018,high,True,0.5714285714285714,0.5901959617638359,False
CRE-20060215-ITEM-002_3-019,high,True,0.6428571428571429,0.5311657223749373,False
CRE-20060215-ITEM-002_3-020,medium,True,0.7142857142857143,0.6977653113359995,False
CRE-20060215-ITEM-002_3-021,medium,True,0.7857142857142857,0.6132405064094257,False
CRE-20060215-ITEM-002_3-305,medium,True,0.9285714285714286,0.6511877680144833,False
CRE-20060215-ITEM-002_3-009,medium,False,0.07142857142857142,0.6326563173950426,False
CRE-20060215-ITEM-002_3-010,high,False,0.14285714285714285,0.5494751864058087,False
CRE-20060215-ITEM-002_3-011,medium,False,0.21428571428571427,0.5511399476994818,False
CRE-20060215-ITEM-002_3-012,low,False,0.2857142857142857,0.38657339643039096,False
CRE-20060215-ITEM-002_3-014,high,False,0.35714285714285715,0.4808156977665656,False
CRE-20060215-ITEM-002_3-016,medium,False,0.42857142857142855,0.5786440651110115,False
CRE-20060215-ITEM-002_3-017,medium,False,0.5,0.5450693525304832,False
CRE-20060215-ITEM-002_3-018,high,False,0.5714285714285714,0.3811704739870608,False
CRE-20060215-ITEM-002_3-019,high,False,0.6428571428571429,0.5369287613807466,False
CRE-20060215-ITEM-002_3-020,medium,False,0.7142857142857143,0.5206546097656517,False
CRE-20060215-ITEM-002_3-021,medium,False,0.7857142857142857,0.571914415543581,False
CRE-20060215-ITEM-002_3-305,medium,False,0.9285714285714286,0.5512408117944917,False
CRE-20060404-ITEM-007_2-061,high,True,0.02564102564102564,0.4609829733245417,False
CRE-20060404-ITEM-007_2-062,low,True,0.05128205128205128,0.6277675777119456,False
CRE-20060404-ITEM-007_2-063,high,True,0.07692307692307693,0.2749856824108714,False
CRE-20060404-ITEM-007_2-064,medium,True,0.10256410256410256,0.48496491740822817,False
CRE-20060404-ITEM-007_2-065,low,True,0.1282051282051282,0.22350885551492247,False
CRE-20060404-ITEM-007_2-066,medium,True,0.15384615384615385,0.13363170845632408,False
CRE-20060404-ITEM-007_2-067,high,True,0.1794871794871795,0.5699862801769958,False
CRE-20060404-ITEM-007_2-068,medium,True,0.20512820512820512,0.14740850481724832,False
CRE-20060404-ITEM-007_2-069,low,True,0.23076923076923078,0.0775143422745898,False
CRE-20060404-ITEM-007_2-070,high,True,0.2564102564102564,0.7362190955650618,False
CRE-20060404-ITEM-007_2-071,medium,True,0.28205128205128205,0.7119836325806077,False
CRE-20060404-ITEM-007_2-072,medium,True,0.3076923076923077,0.6039676485048739,False
CRE-20060404-ITEM-007_2-073,medium,True,0.3333333333333333,0.12876852746693332,False
CRE-20060404-ITEM-007_2-074,low,True,0.358974358974359,0.1257924361461448,False
CRE-20060404-ITEM-007_2-075,high,True,0.38461538461538464,0.5259188220512706,False
CRE-20060404-ITEM-007_2-076,high,True,0.41025641025641024,0.08720848981529788,False
CRE-20060404-ITEM-007_2-077,medium,True,0.4358974358974359,0.2379751633292703,False
CRE-20060404-ITEM-007_2-078,high,True,0.46153846153846156,0.5427620600687562,False
CRE-20060404-ITEM-007_2-079,medium,True,0.48717948717948717,0.14456580553394946,False
CRE-20060404-ITEM-007_2-080,low,True,0.5128205128205128,0.16399496029307203,False
CRE-20060404-ITEM-007_2-081,low,True,0.5384615384615384,0.5044500945241799,False
CRE-20060404-ITEM-007_2-082,medium,True,0.5641025641025641,0.1728756270579175,False
CRE-20060404-ITEM-007_2-083,low,True,0.5897435897435898,0.048726253869925816,False
CRE-20060404-ITEM-007_2-084,medium,True,0.6153846153846154,0.6717134641187885,False
CRE-20060404-ITEM-007_2-085,high,True,0.6410256410256411,0.5624343682608995,False
CRE-20060404-ITEM-007_2-086,low,True,0.6666666666666666,0.058365147928437895,False
CRE-20060404-ITEM-007_2-087,medium,True,0.6923076923076923,0.23279905357314848,False
